threshold,recall,precision
0.735,0.08034026465028356,0.8585858585858586
0.74,0.07939508506616257,0.8571428571428571
0.745,0.07277882797731569,0.8461538461538461
0.75,0.07183364839319471,0.8444444444444444
0.755,0.06994328922495274,0.8409090909090909
0.76,0.06805293005671077,0.8372093023255814
0.765,0.0671077504725898,0.8452380952380952
0.77,0.0661625708884688,0.8641975308641975
0.775,0.062381852551984876,0.88
0.78,0.05954631379962193,0.875
0.785,0.05671077504725898,0.8823529411764706
0.79,0.052930056710775046,0.8888888888888888
0.795,0.045368620037807186,0.8727272727272727
0.8,0.043478260869565216,0.8679245283018868
0.805,0.03969754253308128,0.8571428571428571
0.81,0.034026465028355386,0.8372093023255814
0.815,0.03213610586011342,0.8292682926829268
0.82,0.026465028355387523,0.8235294117647058
0.825,0.024574669187145556,0.8387096774193549
0.83,0.022684310018903593,0.8888888888888888
0.84,0.020793950850661626,0.88
0.845,0.017013232514177693,0.9
0.85,0.01606805293005671,0.8947368421052632
0.855,0.015122873345935728,0.8888888888888888
0.86,0.014177693761814745,0.8823529411764706
0.865,0.012287334593572778,0.8666666666666667
0.87,0.00945179584120983,0.9090909090909091
0.88,0.008506616257088847,0.9
0.885,0.005671077504725898,0.8571428571428571
0.89,0.003780718336483932,0.8
0.905,0.002835538752362949,0.75
0.91,0.001890359168241966,0.6666666666666666
0.915,0.001890359168241966,1.0
0.955,0.000945179584120983,1.0
0.955,0.0,1.0
